year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
1995,8,23,301.47163,28.32162777,0.26123,0
1995,8,28,301.42096,28.27095903,0.36745,0
1995,9,3,301.07626,27.92625936,0.20533,0
1995,9,8,301.21273,28.06273208,0.113,0
1995,9,13,301.44378,28.29378139,0.13796,0
1995,9,18,301.42064,28.27064498,0.1508,0
1995,9,23,301.5457,28.39570137,0.11954,0
1995,9,28,301.62283,28.47282763,0.14877,0
1995,10,3,302.20367,29.05366994,0.1198,0
1995,10,8,302.01149,28.86149376,0.1251,0
1995,10,13,301.77837,28.62837189,0.17373,0
1995,10,18,301.65704,28.50704317,0.1186,0
1995,10,23,301.7112,28.56120222,0.11224,0
1995,10,28,301.96786,28.81786151,0.10961,0
1995,11,3,301.90923,28.75923013,0.10908,0
1995,11,8,301.69814,28.54814399,0.10903,0
1995,11,13,301.5585,28.40850452,0.10947,0
1995,11,18,301.16575,28.01574764,0.10925,0
1995,11,23,301.0597,27.90970121,0.10991,0
1995,11,28,301.10319,27.95319355,0.10921,0
1995,12,3,300.99266,27.8426644,0.10244,0
1995,12,8,300.91754,27.76754243,0.10074,0
1995,12,13,300.93325,27.78325351,0.10053,0
1995,12,18,300.96834,27.81834074,0.10133,0
1995,12,23,300.8065,27.65649804,0.10063,0
1995,12,28,300.70612,27.55612297,0.10155,0
1996,1,3,300.67869,27.52869438,0.10123,0
1996,1,8,300.61907,27.46906655,0.10069,0
1996,1,13,300.5882,27.43820029,0.10192,0
1996,1,18,300.42942,27.27942139,0.10082,0
1996,1,23,300.25915,27.10914698,0.10082,0
1996,1,28,300.29341,27.14340802,0.10083,0
1996,2,3,300.29905,27.14905038,0.10064,0
1996,2,8,300.31525,27.16524516,0.10064,0
1996,2,13,300.11487,26.96486853,0.10114,0
1996,2,18,300.24965,27.09964581,0.10092,0
1996,2,23,300.72033,27.57033284,0.10153,0
1996,2,27,300.44061,27.29060885,0.1005,0
1996,3,3,300.52094,27.37094038,0.12053,0
1996,3,8,300.61533,27.46533182,0.12015,0
1996,3,13,300.9817,27.83170443,0.12099,0
1996,3,18,301.30235,28.15234769,0.12282,0
1996,3,23,301.18266,28.03265979,0.12074,0
1996,3,28,301.47421,28.32421421,0.1219,0
1996,4,3,301.4619,28.31190485,0.12054,0
1996,4,8,301.65574,28.50574418,0.12427,0
1996,4,13,301.92452,28.77452241,0.11989,0
1996,4,18,302.00789,28.85788792,0.12125,0
1996,4,23,302.01412,28.86411885,0.12003,0
1996,4,28,301.93911,28.78911185,0.12163,0
1996,5,3,302.26852,29.11851978,0.12116,0
1996,5,8,302.53678,29.38678184,0.12128,0
1996,5,13,302.87269,29.72269361,0.12138,0
1996,5,18,302.97562,29.82561605,0.12083,0
1996,5,23,302.49697,29.34697481,0.1351,0
1996,5,28,302.92838,29.77838188,0.12541,0
1996,6,3,303.52758,30.37757822,0.27799,0
1996,6,8,303.79315,30.64314983,0.44827,0
1996,6,13,303.29106,30.14106487,0.57065,0
1996,6,18,302.38021,29.23020914,0.5531,0
1996,6,23,301.01024,27.8602436,0.25066,0
1996,6,28,301.40145,28.25145198,0.2128,0
1996,7,3,301.71661,28.56660568,0.2838,0
1996,7,8,301.69952,28.54951702,0.39683,0
1996,7,13,301.50807,28.35807126,0.56906,0
1996,7,18,301.33332,28.1833207,0.39543,0
1996,7,23,301.11028,27.96028378,0.50983,0
1996,7,28,300.14631,26.99630734,0.41604,0
1996,8,3,300.07867,26.92866714,0.44112,0
1996,8,8,300.30325,27.15325267,0.34579,0
1996,8,13,300.31405,27.16405069,0.33828,0
1996,8,18,300.26546,27.11546248,0.43828,0
1996,8,23,300.38886,27.23885861,0.46417,0
1996,8,28,300.58158,27.4315837,0.27604,0
1996,9,3,300.81621,27.66620555,0.15416,0
1996,9,8,300.83562,27.68561555,0.13391,0
1996,9,13,300.90601,27.75600505,0.1271,0
1996,9,18,301.11809,27.96808605,0.12214,0
1996,9,23,301.56799,28.41799096,0.11506,0
1996,9,28,301.45422,28.30421766,0.13139,0
1996,10,3,301.20684,28.05683706,0.11993,0
1996,10,8,301.43459,28.28458544,0.11482,0
1996,10,13,301.54672,28.39671955,0.10907,0
1996,10,18,301.46392,28.31391688,0.13295,0
1996,10,23,301.22266,28.07266288,0.13809,0
1996,10,28,300.78612,27.63611807,0.11318,0
1996,11,3,300.70233,27.5523325,0.10838,0
1996,11,8,300.72517,27.57517161,0.10845,0
1996,11,13,300.74401,27.59401445,0.10904,0
1996,11,18,300.6428,27.49279981,0.10884,0
1996,11,23,300.83227,27.68226929,0.10953,0
1996,11,28,300.87585,27.7258521,0.10891,0
1996,12,3,300.71175,27.56174903,0.10237,0
1996,12,8,300.5669,27.41690017,0.10144,0
1996,12,13,300.66129,27.51128967,0.10368,0
1996,12,18,300.58138,27.43138011,0.17832,0
1996,12,23,300.51668,27.36668142,0.10222,0
1996,12,28,300.40947,27.25947213,0.10132,0
1997,1,3,300.43352,27.28351839,0.10183,0
1997,1,8,300.35445,27.20445288,0.1028,0
1997,1,13,300.40354,27.25353652,0.10159,0
1997,1,18,300.34582,27.19582314,0.10147,0
1997,1,23,300.13645,26.98645088,0.10168,0
1997,1,28,299.95771,26.80770707,0.10222,0
1997,2,3,299.83899,26.68899124,0.10188,0
1997,2,8,299.89662,26.74661536,0.10138,0
1997,2,13,299.76969,26.61969387,0.10117,0
1997,2,18,299.89071,26.74071104,0.10158,0
1997,2,23,300.02091,26.8709132,0.10097,0
1997,2,27,300.13116,26.98115561,0.10111,0
1997,3,3,300.13665,26.98665277,0.12193,0
1997,3,8,300.63875,27.48874974,0.12046,0
1997,3,13,301.16505,28.0150457,0.1204,0
1997,3,18,301.28491,28.13491486,0.12141,0
1997,3,23,301.22234,28.07234155,0.12105,0
1997,3,28,301.51279,28.36279376,0.12256,0
1997,4,3,301.74916,28.5991565,0.12572,0
1997,4,8,301.6961,28.54610317,0.12534,0
1997,4,13,301.87073,28.72072823,0.12392,0
1997,4,18,302.15211,29.00210812,0.12376,0
1997,4,23,302.08231,28.93231182,0.1246,0
1997,4,28,302.27621,29.12620984,0.13231,0
1997,5,3,302.76165,29.61164996,0.12422,0
1997,5,8,302.63,29.47999988,0.13688,0
1997,5,13,302.79339,29.64339208,0.15149,0
1997,5,18,302.61403,29.46402829,0.14058,0
1997,5,23,303.1295,29.97950468,0.12534,0
1997,5,28,303.18822,30.03821583,0.12485,0
1997,6,3,303.59491,30.44491121,0.20647,0
1997,6,8,303.90138,30.75138155,0.21295,0
1997,6,13,303.65556,30.50556203,0.42132,0
1997,6,18,302.71331,29.5633091,0.47346,0
1997,6,23,302.36478,29.21477551,0.29351,0
1997,6,28,302.09652,28.94651984,0.34363,0
1997,7,3,302.10572,28.95571753,0.39334,0
1997,7,8,301.99286,28.84285522,0.39354,0
1997,7,13,301.77762,28.6276155,0.35223,0
1997,7,18,301.79731,28.64731031,0.36349,0
1997,7,23,301.63732,28.48731924,0.4095,0
1997,7,28,301.46696,28.31695648,0.35019,0
1997,8,3,301.04193,27.89193252,0.34034,0
1997,8,8,300.81887,27.66887064,0.32253,0
1997,8,13,300.96194,27.81194047,0.22941,0
1997,8,18,300.84151,27.69151106,0.2692,0
1997,8,23,300.90026,27.75025867,0.36506,0
1997,8,28,300.7368,27.58679983,0.34034,0
1997,9,3,300.97252,27.82252342,0.12856,0
1997,9,8,301.31407,28.1640695,0.14926,0
1997,9,13,301.31605,28.16604936,0.11434,0
1997,9,18,301.97985,28.82984695,0.10912,0
1997,9,23,301.92575,28.77575258,0.12152,0
1997,9,28,302.07938,28.92937556,0.11668,0
1997,10,3,302.54403,29.39402529,0.10981,0
1997,10,8,302.46576,29.31576245,0.10865,0
1997,10,13,302.69536,29.54536049,0.10866,0
1997,10,18,302.61033,29.46033478,0.11068,0
1997,10,23,302.5219,29.3718975,0.10974,0
1997,10,28,302.74041,29.590407,0.10974,0
1997,11,3,302.81282,29.66282475,0.10958,0
1997,11,8,302.71812,29.5681221,0.11298,0
1997,11,13,302.61677,29.46676783,0.15253,0
1997,11,18,302.5302,29.38019685,0.10983,0
1997,11,23,302.35958,29.20958482,0.11509,0
1997,11,28,302.24266,29.09266294,0.11027,0
1997,12,3,302.01893,28.86892775,0.10306,0
1997,12,8,301.83162,28.68161702,0.12721,0
1997,12,13,301.50488,28.35487936,0.10332,0
1997,12,18,301.20784,28.05784211,0.10747,0
1997,12,23,301.0296,27.87960124,0.10414,0
1997,12,28,300.80735,27.65735489,0.10247,0
1998,1,3,300.82592,27.67592209,0.10079,0
1998,1,8,301.0123,27.86229613,0.10255,0
1998,1,13,300.93042,27.7804242,0.10673,0
1998,1,18,300.76805,27.61804977,0.10248,0
1998,1,23,300.52233,27.37233355,0.10172,0
1998,1,28,300.48811,27.33810795,0.10277,0
1998,2,3,300.55707,27.40706824,0.10109,0
1998,2,8,300.58202,27.43202395,0.10148,0
1998,2,13,300.87485,27.72484665,0.10347,0
1998,2,18,300.8249,27.67489549,0.10066,0
1998,2,23,300.63005,27.48004742,0.10138,0
1998,2,27,300.53863,27.3886326,0.10141,0
1998,3,3,300.49037,27.34036954,0.1205,0
1998,3,8,300.53357,27.38357373,0.12061,0
1998,3,13,300.67711,27.52711236,0.12009,0
1998,3,18,300.71601,27.56601307,0.12057,0
1998,3,23,300.87171,27.72171395,0.12162,0
1998,3,28,301.34579,28.19579164,0.12081,0
1998,4,3,301.98176,28.83176219,0.12048,0
1998,4,8,302.17438,29.02437674,0.12143,0
1998,4,13,302.1239,28.97390234,0.12045,0
1998,4,18,302.39339,29.24339111,0.12185,0
1998,4,23,302.48933,29.33932772,0.12605,0
1998,4,28,302.68104,29.53104414,0.12783,0
1998,5,3,302.9671,29.81709735,0.1253,0
1998,5,8,303.57885,30.42885218,0.12275,0
1998,5,13,303.45139,30.30138808,0.13092,0
1998,5,18,302.94543,29.79543266,0.1245,0
1998,5,23,303.3207,30.17069718,0.15462,0
1998,5,28,303.78408,30.63408095,0.13662,0
1998,6,3,303.9258,30.77579762,0.22696,0
1998,6,8,302.65776,29.50775825,0.22642,0
1998,6,13,302.25195,29.10195094,0.24011,0
1998,6,18,302.78733,29.63732655,0.3012,0
1998,6,23,302.25861,29.10860718,0.41465,0
1998,6,28,302.12111,28.97111304,0.54202,0
1998,7,3,301.8744,28.72440182,0.43199,0
1998,7,8,301.44829,28.29829089,0.42818,0
1998,7,13,301.26413,28.11412603,0.34912,0
1998,7,18,301.49,28.33999582,0.42161,0
1998,7,23,301.84231,28.69231144,0.37193,0
1998,7,28,301.37517,28.22517387,0.4577,0
1998,8,3,301.48508,28.33508085,0.41895,0
1998,8,8,301.43701,28.28700847,0.39417,0
1998,8,13,301.07995,27.92994859,0.45112,0
1998,8,18,301.43828,28.2882781,0.33596,0
1998,8,23,301.71933,28.5693346,0.47145,0
1998,8,28,301.20609,28.0560919,0.32702,0
1998,9,3,301.38435,28.23434554,0.14238,0
1998,9,8,301.51525,28.36525371,0.23181,0
1998,9,13,301.5017,28.351697,0.16797,0
1998,9,18,301.30362,28.15361594,0.12652,0
1998,9,23,301.75238,28.60238367,0.12296,0
1998,9,28,301.85701,28.70701402,0.21458,0
1998,10,3,301.83507,28.68507384,0.16717,0
1998,10,8,301.87996,28.72995868,0.13099,0
1998,10,13,301.49797,28.34796744,0.12026,0
1998,10,18,301.39236,28.24236057,0.11323,0
1998,10,23,301.804,28.65399946,0.10953,0
1998,10,28,301.79078,28.64078094,0.10994,0
1998,11,3,301.95719,28.807189,0.1148,0
1998,11,8,301.97614,28.8261412,0.11236,0
1998,11,13,301.92531,28.7753121,0.10899,0
1998,11,18,301.63144,28.48144429,0.10952,0
1998,11,23,301.47403,28.32402728,0.10829,0
1998,11,28,301.24085,28.09084533,0.10857,0
1998,12,3,301.15419,28.00419328,0.10091,0
1998,12,8,301.12009,27.97008873,0.10991,0
1998,12,13,300.89792,27.74791913,0.15939,0
1998,12,18,300.54183,27.39183385,0.10253,0
1998,12,23,300.34863,27.19862874,0.1018,0
1998,12,28,300.34266,27.19266031,0.10265,0
1999,1,3,300.27855,27.12854857,0.10111,0
1999,1,8,300.17517,27.02516934,0.10182,0
1999,1,13,300.0536,26.90360276,0.10273,0
1999,1,18,300.11843,26.9684258,0.10106,0
1999,1,23,299.99606,26.8460643,0.10429,0
1999,1,28,299.84381,26.69381209,0.10105,0
1999,2,3,299.77948,26.62947684,0.10216,0
1999,2,8,299.76543,26.61543294,0.10191,0
1999,2,13,300.02994,26.87993977,0.10171,0
1999,2,18,300.27035,27.12034828,0.10268,0
1999,2,23,300.65948,27.50948443,0.10102,0
1999,2,27,300.8148,27.66480071,0.10194,0
1999,3,3,301.3886,28.2385981,0.1209,0
1999,3,8,301.13035,27.98034919,0.12161,0
1999,3,13,300.99471,27.84470648,0.12044,0
1999,3,18,300.918,27.76800457,0.12268,0
1999,3,23,300.78843,27.63842942,0.12087,0
1999,3,28,301.04116,27.89115606,0.12015,0
1999,4,3,301.62975,28.47974665,0.12039,0
1999,4,8,301.84958,28.69957878,0.12076,0
1999,4,13,301.53147,28.38147339,0.12326,0
1999,4,18,301.62518,28.47517861,0.12215,0
1999,4,23,301.41872,28.26872026,0.1238,0
1999,4,28,301.58397,28.43397266,0.1216,0
1999,5,3,301.89727,28.74726982,0.12194,0
1999,5,8,302.15023,29.00022916,0.13592,0
1999,5,13,302.42421,29.27421086,0.13588,0
1999,5,18,302.12678,28.97677904,0.25057,0
1999,5,23,301.94626,28.79626445,0.15501,0
1999,5,28,302.14432,28.99432197,0.13168,0
1999,6,3,302.2784,29.12840337,0.20528,0
1999,6,8,302.03078,28.88078473,0.23221,0
1999,6,13,301.76509,28.61509187,0.39158,0
1999,6,18,301.82623,28.6762292,0.4404,0
1999,6,23,301.54271,28.39271333,0.35244,0
1999,6,28,301.4282,28.27820323,0.25874,0
1999,7,3,301.42423,28.27422864,0.25516,0
1999,7,8,301.25859,28.10858922,0.51927,0
1999,7,13,300.69799,27.54798657,0.42692,0
1999,7,18,301.13415,27.98414683,0.34458,0
1999,7,23,300.72528,27.57527632,0.38439,0
1999,7,28,300.32529,27.17529149,0.40301,0
1999,8,3,300.20968,27.05967557,0.4308,0
1999,8,8,300.16109,27.01108745,0.41274,0
1999,8,13,299.92597,26.77596569,0.2643,0
1999,8,18,300.22982,27.07982358,0.24536,0
1999,8,23,300.52589,27.37588569,0.25336,0
1999,8,28,300.42645,27.27645308,0.26231,0
1999,9,3,300.44067,27.29066807,0.13793,0
1999,9,8,300.84928,27.69928469,0.15456,0
1999,9,13,300.90692,27.75692048,0.15856,0
1999,9,18,301.04277,27.89277396,0.14032,0
1999,9,23,301.38536,28.2353596,0.14754,0
1999,9,28,301.52899,28.37898555,0.17483,0
1999,10,3,301.79248,28.64248021,0.18291,0
1999,10,8,301.84364,28.69364277,0.14189,0
1999,10,13,301.90673,28.75672694,0.1208,0
1999,10,18,301.77949,28.62949253,0.11474,0
1999,10,23,301.90746,28.75745744,0.11089,0
1999,10,28,302.1035,28.95350231,0.10998,0
1999,11,3,301.95689,28.80689043,0.10832,0
1999,11,8,301.85146,28.70145579,0.10927,0
1999,11,13,301.70851,28.55851448,0.10854,0
1999,11,18,301.31387,28.16387184,0.11003,0
1999,11,23,301.1772,28.02719635,0.11156,0
1999,11,28,301.15209,28.00208954,0.10971,0
1999,12,3,301.12026,27.97026186,0.10294,0
1999,12,8,301.01976,27.86975534,0.10212,0
1999,12,13,300.76011,27.61010792,0.10261,0
1999,12,18,300.57009,27.42009082,0.10117,0
1999,12,23,300.53602,27.38601974,0.10776,0
1999,12,28,300.72479,27.57479005,0.10269,0
2000,1,3,300.54473,27.3947314,0.10514,0
2000,1,8,300.57796,27.42796317,0.10102,0
2000,1,13,300.54419,27.39419017,0.10904,0
2000,1,18,300.13943,26.98943437,0.11249,0
2000,1,23,300.40181,27.25181377,0.10221,0
2000,1,28,300.42782,27.2778237,0.10178,0
2000,2,3,300.12266,26.9726577,0.1135,0
2000,2,8,300.03771,26.88771369,0.11525,0
2000,2,13,300.09535,26.94534563,0.10574,0
2000,2,18,300.22898,27.0789776,0.10363,0
2000,2,23,300.22992,27.07992061,0.10591,0
2000,2,27,300.38731,27.23731104,0.10195,0
2000,3,3,300.65824,27.50823619,0.12156,0
2000,3,8,300.44441,27.29440973,0.12424,0
2000,3,13,300.57963,27.42962527,0.12059,0
2000,3,18,300.88789,27.73788674,0.12066,0
2000,3,23,301.00773,27.85772539,0.12173,0
2000,3,28,301.09908,27.94908128,0.12484,0
2000,4,3,301.56237,28.41237371,0.12142,0
2000,4,8,302.07168,28.92167605,0.12207,0
2000,4,13,301.8953,28.74530235,0.12117,0
2000,4,18,301.78961,28.63961425,0.1205,0
2000,4,23,302.10843,28.95842728,0.12007,0
2000,4,28,301.97404,28.82404332,0.122,0
2000,5,3,301.94566,28.7956624,0.12139,0
2000,5,8,302.3859,29.23590417,0.12066,0
2000,5,13,302.39795,29.24794866,0.12263,0
2000,5,18,302.12878,28.97877686,0.15872,0
2000,5,23,302.43159,29.28158525,0.12814,0
2000,5,28,302.47027,29.32026815,0.15337,0
2000,6,3,302.49481,29.34481383,0.3359,0
2000,6,8,302.26546,29.11546347,0.50455,0
2000,6,13,301.63276,28.48275737,0.30033,0
2000,6,18,301.76197,28.61197424,0.32677,0
2000,6,23,301.70066,28.55066439,0.27148,0
2000,6,28,301.69162,28.54162376,0.40649,0
2000,7,3,301.20772,28.05772041,0.49623,0
2000,7,8,301.36148,28.21147927,0.49288,0
2000,7,13,300.94976,27.79975798,0.46001,0
2000,7,18,300.92686,27.77685787,0.41263,0
2000,7,23,300.83722,27.68722408,0.31821,0
2000,7,28,300.91156,27.76156296,0.32246,0
2000,8,3,301.07916,27.92915943,0.33094,0
2000,8,8,300.88578,27.73577938,0.54366,0
2000,8,13,300.69848,27.54847697,0.43777,0
2000,8,18,300.75122,27.60122008,0.42076,0
2000,8,23,300.76735,27.61735474,0.53497,0
2000,8,28,300.47377,27.32377438,0.31719,0
2000,9,3,300.53201,27.3820057,0.1795,0
2000,9,8,300.76878,27.6187847,0.13095,0
2000,9,13,301.04512,27.89511623,0.13483,0
2000,9,18,301.32279,28.17278823,0.1742,0
2000,9,23,301.71196,28.56196356,0.21347,0
2000,9,28,301.87957,28.72957475,0.15995,0
2000,10,3,301.99788,28.84788135,0.17715,0
2000,10,8,302.03752,28.88752045,0.31475,0
2000,10,13,302.38529,29.23528883,0.21634,0
2000,10,18,302.42661,29.27660751,0.15782,0
2000,10,23,302.56343,29.41342996,0.16169,0
2000,10,28,302.52572,29.37572185,0.11324,0
2000,11,3,302.36771,29.21770749,0.12526,0
2000,11,8,302.34738,29.19737555,0.16901,0
2000,11,13,302.26925,29.11924703,0.12193,0
2000,11,18,302.13414,28.98413916,0.13756,0
2000,11,23,301.97754,28.82753863,0.14501,0
2000,11,28,301.6845,28.53450279,0.14393,0
2000,12,3,301.41473,28.264726,0.11537,0
2000,12,8,301.21572,28.06571556,0.10935,0
2000,12,13,301.11437,27.96436801,0.1482,0
2000,12,18,301.0289,27.8788983,0.12092,0
2000,12,23,300.90451,27.75451095,0.1038,0
2000,12,28,300.73427,27.58426509,0.14666,0
2001,1,3,300.40655,27.25655038,0.13153,0
2001,1,8,300.35578,27.20577502,0.10909,0
2001,1,13,300.19836,27.04835851,0.11584,0
2001,1,18,300.06048,26.91047584,0.28785,0
2001,1,23,299.81488,26.66488349,0.21946,0
2001,1,28,299.59294,26.44294375,0.12452,0
2001,2,3,299.96238,26.81237746,0.13006,0
2001,2,8,299.99109,26.84108915,0.10054,0
2001,2,13,299.96899,26.81899168,0.10089,0
2001,2,18,299.87906,26.72906377,0.10122,0
2001,2,23,300.13403,26.98403479,0.10191,0
2001,2,27,300.17104,27.02104388,0.10233,0
2001,3,3,300.47548,27.32548284,0.11995,0
2001,3,8,300.5703,27.42029695,0.12104,0
2001,3,13,300.77852,27.62852461,0.12102,0
2001,3,18,301.03127,27.88127466,0.12012,0
2001,3,23,301.22785,28.07784965,0.12057,0
2001,3,28,301.11504,27.96504023,0.1209,0
2001,4,3,301.15536,28.00535816,0.12052,0
2001,4,8,302.05123,28.90122813,0.12038,0
2001,4,13,302.40328,29.25327965,0.121,0
2001,4,18,302.30467,29.15466712,0.12023,0
2001,4,23,302.22985,29.07984526,0.12029,0
2001,4,28,302.55732,29.40731538,0.12077,0
2001,5,3,302.64033,29.4903327,0.12241,0
2001,5,8,303.12253,29.97253198,0.12206,0
2001,5,13,303.2621,30.11209901,0.12354,0
2001,5,18,303.59436,30.44435841,0.12621,0
2001,5,23,303.33926,30.1892577,0.27681,0
2001,5,28,301.55067,28.40067402,0.19487,0
2001,6,3,301.66166,28.51165556,0.3396,0
2001,6,8,301.91529,28.7652863,0.53753,0
2001,6,13,301.88798,28.73798073,0.55505,0
2001,6,18,301.618,28.46800298,0.48384,0
2001,6,23,301.43512,28.28512368,0.35833,0
2001,6,28,301.23177,28.08177167,0.44121,0
2001,7,3,301.06567,27.91566646,0.48408,0
2001,7,8,300.91796,27.76796218,0.56384,0
2001,7,13,300.82173,27.67172765,0.39427,0
2001,7,18,300.89238,27.74238277,0.42409,0
2001,7,23,300.51086,27.36086106,0.49499,0
2001,7,28,300.54364,27.39363912,0.42311,0
2001,8,3,300.38605,27.23604847,0.51857,0
2001,8,8,300.28126,27.13126487,0.37104,0
2001,8,13,300.1538,27.00379531,0.32886,0
2001,8,18,300.00363,26.85363394,0.29979,0
2001,8,23,300.25859,27.10859104,0.23593,0
2001,8,28,300.24355,27.09355035,0.24984,0
2001,9,3,300.04358,26.89358337,0.16276,0
2001,9,8,300.70764,27.55764343,0.12131,0
2001,9,13,301.34514,28.19514303,0.12164,0
2001,9,18,301.57637,28.42636632,0.1751,0
2001,9,23,301.51935,28.36934609,0.20872,0
2001,9,28,301.46598,28.31597706,0.19098,0
2001,10,3,300.99547,27.84547194,0.18801,0
2001,10,8,301.13241,27.9824092,0.21203,0
2001,10,13,301.5172,28.36719833,0.14619,0
2001,10,18,301.4644,28.31439625,0.16111,0
2001,10,23,301.87054,28.72054204,0.11626,0
2001,10,28,301.63216,28.48216358,0.10989,0
2001,11,3,302.30048,29.15048191,0.1105,0
2001,11,8,302.08905,28.93905182,0.11336,0
2001,11,13,301.61203,28.46202539,0.1133,0
2001,11,18,301.7019,28.55190279,0.12886,0
2001,11,23,301.92664,28.77664119,0.10912,0
2001,11,28,301.56931,28.41931326,0.11697,0
2001,12,3,301.56214,28.41214047,0.10896,0
2001,12,8,301.55897,28.40897248,0.10217,0
2001,12,13,301.41812,28.26812099,0.11134,0
2001,12,18,301.08486,27.93485825,0.11759,0
2001,12,23,301.13077,27.9807682,0.10657,0
2001,12,28,301.08118,27.93117773,0.11395,0
2002,1,3,300.74087,27.59086816,0.10582,0
2002,1,8,300.72644,27.57644438,0.10409,0
2002,1,13,300.84969,27.69968507,0.10186,0
2002,1,18,300.66866,27.51865598,0.10353,0
2002,1,23,300.31883,27.16882954,0.1039,0
2002,1,28,299.8297,26.67970447,0.10655,0
2002,2,3,299.84671,26.69671116,0.10476,0
2002,2,8,299.38023,26.23023431,0.10857,0
2002,2,13,299.34397,26.19397423,0.10299,0
2002,2,18,300.34098,27.19098337,0.10197,0
2002,2,23,300.3602,27.21019993,0.10278,0
2002,2,27,300.51747,27.36746749,0.10161,0
2002,3,3,300.64511,27.49510763,0.12055,0
2002,3,8,300.65495,27.50494545,0.12191,0
2002,3,13,300.54946,27.39945971,0.14662,0
2002,3,18,301.01933,27.86933001,0.12141,0
2002,3,23,301.53595,28.38595163,0.12159,0
2002,3,28,301.80018,28.65017753,0.12186,0
2002,4,3,302.10263,28.95262585,0.12208,0
2002,4,8,302.22016,29.07016247,0.12207,0
2002,4,13,302.35664,29.20664183,0.1227,0
2002,4,18,302.29153,29.14152515,0.12224,0
2002,4,23,302.78091,29.63091432,0.12162,0
2002,4,28,303.03361,29.88360888,0.12373,0
2002,5,3,302.65921,29.50920633,0.18404,0
2002,5,8,303.34692,30.19691955,0.13369,0
2002,5,13,303.39964,30.24963881,0.12749,0
2002,5,18,302.91808,29.76807557,0.14067,0
2002,5,23,303.20976,30.05975934,0.12203,0
2002,5,28,303.3539,30.20390152,0.1399,0
2002,6,3,303.39841,30.24841074,0.24517,0
2002,6,8,303.21399,30.06399457,0.33998,0
2002,6,13,302.81016,29.66015757,0.53461,0
2002,6,18,302.34688,29.19687636,0.46348,0
2002,6,23,302.10549,28.95549385,0.45317,0
2002,6,28,301.52597,28.37597021,0.45699,0
2002,7,3,301.4559,28.30589703,0.2583,0
2002,7,8,301.90269,28.75269299,0.23147,0
2002,7,13,301.61129,28.46129064,0.2874,0
2002,7,18,301.35563,28.20562884,0.24463,0
2002,7,23,301.32641,28.17640707,0.23359,0
2002,7,28,301.23335,28.08334698,0.28395,0
2002,8,3,300.98647,27.8364717,0.48053,0
2002,8,8,300.8328,27.68280306,0.41734,0
2002,8,13,300.45166,27.30166214,0.30904,0
2002,8,18,300.39632,27.24632183,0.36727,0
2002,8,23,300.34407,27.19407096,0.33473,0
2002,8,28,300.71513,27.56512934,0.21564,0
2002,9,3,300.62556,27.47555658,0.17519,0
2002,9,8,300.70893,27.5589334,0.11753,0
2002,9,13,301.23003,28.0800294,0.11211,0
2002,9,18,301.61408,28.46408023,0.11081,0
2002,9,23,301.827,28.6769997,0.11361,0
2002,9,28,302.11586,28.96586193,0.11745,0
2002,10,3,302.34748,29.19748206,0.11553,0
2002,10,8,302.58918,29.43918415,0.126,0
2002,10,13,302.22604,29.07604108,0.13647,0
2002,10,18,302.75391,29.60390568,0.11203,0
2002,10,23,302.81559,29.66559316,0.11141,0
2002,10,28,302.5647,29.41469844,0.11186,0
2002,11,3,302.59946,29.44945639,0.10904,0
2002,11,8,302.59843,29.44843069,0.10851,0
2002,11,13,302.31308,29.16307779,0.11082,0
2002,11,18,302.15419,29.00418633,0.10865,0
2002,11,23,302.22048,29.070483,0.10984,0
2002,11,28,302.12995,28.97995393,0.10983,0
2002,12,3,301.86114,28.71114296,0.10442,0
2002,12,8,301.7498,28.59980041,0.1048,0
2002,12,13,301.60477,28.45476536,0.1023,0
2002,12,18,301.54043,28.39043334,0.1016,0
2002,12,23,301.40883,28.25883045,0.10242,0
2002,12,28,301.21384,28.06384383,0.102,0
2003,1,3,300.82395,27.67394968,0.10509,0
2003,1,8,300.60593,27.45592531,0.10443,0
2003,1,13,300.63199,27.48199266,0.12164,0
2003,1,18,300.58202,27.43201785,0.10246,0
2003,1,23,300.522,27.37200348,0.10358,0
2003,1,28,300.56348,27.41347526,0.10152,0
2003,2,3,300.59762,27.44762066,0.10145,0
2003,2,8,300.53633,27.38632901,0.10239,0
2003,2,13,300.54558,27.39558376,0.10113,0
2003,2,18,300.82647,27.67647123,0.10099,0
2003,2,23,300.85813,27.70813206,0.10149,0
2003,2,27,301.03428,27.88427824,0.10212,0
2003,3,3,300.77655,27.62654901,0.12179,0
2003,3,8,300.95974,27.80973638,0.12158,0
2003,3,13,301.17653,28.02653094,0.12164,0
2003,3,18,301.3948,28.24480191,0.12129,0
2003,3,23,301.54553,28.39552971,0.12219,0
2003,3,28,301.88299,28.73299429,0.12444,0
2003,4,3,301.80409,28.65409147,0.1264,0
2003,4,8,302.15432,29.00432445,0.12548,0
2003,4,13,302.42202,29.27201927,0.12382,0
2003,4,18,302.43965,29.2896479,0.1245,0
2003,4,23,302.41647,29.26647248,0.12483,0
2003,4,28,302.88249,29.73249179,0.12472,0
2003,5,3,303.20529,30.05528571,0.12432,0
2003,5,8,303.10837,29.95837226,0.1261,0
2003,5,13,302.55996,29.40996446,0.16657,0
2003,5,18,303.01431,29.86431359,0.12266,0
