"Creative Commons Licence by attribution (https://creativecommons.org/licenses/by/4.0/). Climate Change Initiative - European Space Agency, These data were produced by the University of Reading as part of the ESA CCI project. (http://surftemp.net)"
"Time series of 5-day sea surface_temperature averaged across ocean surface within latitudes 13.50 and 18.50 and longitudes 67.50 and 72.50, in kelvin and degree Celsius. Post-hoc corrections have been applied from Merchant and Embury (2020) https://doi.org/10.3390/rs12162554"
year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
2008,8,18,300.15959,27.009592247627438,0.40350,0.00000
2008,8,23,300.52188,27.37187556821891,0.22450,0.00000
2008,8,28,301.03690,27.88690197483635,0.22957,0.00000
2008,9,3,301.29399,28.143988953136443,0.16360,0.00000
2008,9,8,301.43053,28.280532051898888,0.19500,0.00000
2008,9,13,300.93725,27.7872531246515,0.19750,0.00000
2008,9,18,300.25363,27.103631775059966,0.11699,0.00000
2008,9,23,300.69203,27.542027554465733,0.11191,0.00000
2008,9,28,301.28361,28.13361486687495,0.10886,0.00000
2008,10,3,301.47843,28.328426744902913,0.11229,0.00000
2008,10,8,301.89093,28.74093150094393,0.11016,0.00000
2008,10,13,302.22831,29.07831076539236,0.11112,0.00000
2008,10,18,302.48831,29.338311592223477,0.10898,0.00000
2008,10,23,302.17992,29.029915838744614,0.12156,0.00000
2008,10,28,302.04231,28.892308264288317,0.10882,0.00000
2008,11,3,302.01243,28.862428984581697,0.10876,0.00000
2008,11,8,301.87421,28.724207824780365,0.10874,0.00000
2008,11,13,301.79341,28.643413067787776,0.10934,0.00000
2008,11,18,301.67255,28.522553574555218,0.10962,0.00000
2008,11,23,301.85194,28.701939718153255,0.10921,0.00000
2008,11,28,301.83675,28.6867490780744,0.11460,0.00000
2008,12,3,301.92507,28.775073125954464,0.10224,0.00000
2008,12,8,301.92157,28.77157452459261,0.10153,0.00000
2008,12,13,301.71049,28.56048989011748,0.10262,0.00000
2008,12,18,301.63515,28.485150156118948,0.14705,0.00000
2008,12,23,301.47558,28.325580187935714,0.10259,0.00000
2008,12,28,301.44041,28.290414288918328,0.10176,0.00000
2009,1,3,301.22735,28.07734907302472,0.10183,0.00000
2009,1,8,301.06336,27.913358835142446,0.10193,0.00000
2009,1,13,301.00089,27.850886488357787,0.10209,0.00000
2009,1,18,301.02071,27.870713048297205,0.10196,0.00000
2009,1,23,301.05634,27.90634424576433,0.10312,0.00000
2009,1,28,301.00577,27.855767518137952,0.10353,0.00000
2009,2,3,300.94057,27.790569038781598,0.10193,0.00000
2009,2,8,300.80475,27.65475235993989,0.10175,0.00000
2009,2,13,300.81762,27.667624331398883,0.10093,0.00000
2009,2,18,300.80463,27.65462984992348,0.10194,0.00000
2009,2,23,301.13844,27.98844439691908,0.10145,0.00000
2009,2,27,301.07413,27.924125944121784,0.10134,0.00000
2009,3,3,301.29785,28.147850316324934,0.12100,0.00000
2009,3,8,301.21116,28.061156540433842,0.12146,0.00000
2009,3,13,301.48906,28.339059940422203,0.12101,0.00000
2009,3,18,301.69636,28.546355500286268,0.12120,0.00000
2009,3,23,301.74709,28.5970866500395,0.12128,0.00000
2009,3,28,301.76219,28.612188441695707,0.12428,0.00000
2009,4,3,302.01991,28.86990610369685,0.12626,0.00000
2009,4,8,302.26828,29.11828112869358,0.12678,0.00000
2009,4,13,302.15151,29.001510522068543,0.12781,0.00000
2009,4,18,301.85419,28.704187006654536,0.12756,0.00000
2009,4,23,302.23688,29.086883120249126,0.12696,0.00000
2009,4,28,302.33256,29.18255909907549,0.12770,0.00000
2009,5,3,302.88115,29.731151667696736,0.12688,0.00000
2009,5,8,302.90472,29.754719187464843,0.12649,0.00000
2009,5,13,302.66747,29.51747184965535,0.12568,0.00000
2009,5,18,302.79533,29.645329085860737,0.13708,0.00000
2009,5,23,302.77140,29.621403949496766,0.13156,0.00000
2009,5,28,302.93016,29.780158367883814,0.12320,0.00000
2009,6,3,303.32827,30.178268519606263,0.20897,0.00000
2009,6,8,302.84692,29.6969239896693,0.21506,0.00000
2009,6,13,302.85598,29.705979729171247,0.21198,0.00000
2009,6,18,302.78990,29.63989655986927,0.26152,0.00000
2009,6,23,302.62732,29.477315337778066,0.27318,0.00000
2009,6,28,302.24865,29.098648226054934,0.31744,0.00000
2009,7,3,301.97395,28.823949416689686,0.50664,0.00000
2009,7,8,301.59157,28.441565402710296,0.47308,0.00000
2009,7,13,300.88821,27.73820867653768,0.41196,0.00000
2009,7,18,300.66066,27.510657679224607,0.32734,0.00000
2009,7,23,300.71759,27.567589636269872,0.28269,0.00000
2009,7,28,300.52621,27.37620972519227,0.24495,0.00000
2009,8,3,300.58085,27.43085423949134,0.22552,0.00000
2009,8,8,300.16664,27.01663725015294,0.24931,0.00000
2009,8,13,300.66076,27.510756863565064,0.32737,0.00000
2009,8,18,300.86690,27.716899915513636,0.38615,0.00000
2009,8,23,300.93923,27.7892340351803,0.37310,0.00000
2009,8,28,301.09877,27.948765152427825,0.20977,0.00000
2009,9,3,301.04666,27.89666375332115,0.18425,0.00000
2009,9,8,300.99748,27.84748208912032,0.14279,0.00000
2009,9,13,301.96082,28.81081584664048,0.11236,0.00000
2009,9,18,301.93928,28.789283785910925,0.11031,0.00000
2009,9,23,301.84677,28.696773497752645,0.13037,0.00000
2009,9,28,302.03704,28.887035777077017,0.13378,0.00000
2009,10,3,301.71783,28.56782852795044,0.17217,0.00000
2009,10,8,301.84869,28.69869303837271,0.10932,0.00000
2009,10,13,302.26381,29.113809693234202,0.10938,0.00000
2009,10,18,302.42178,29.271784063367477,0.10871,0.00000
2009,10,23,302.39604,29.246037984751524,0.10917,0.00000
2009,10,28,302.47714,29.32714368291505,0.10849,0.00000
2009,11,3,302.45141,29.301408566634166,0.10875,0.00000
2009,11,8,302.16068,29.01067553581936,0.15818,0.00000
2009,11,13,301.67874,28.528738807037143,0.10981,0.00000
2009,11,18,301.55326,28.403264144657783,0.10885,0.00000
2009,11,23,301.62400,28.473995178609925,0.10822,0.00000
2009,11,28,301.53666,28.38666137809645,0.10860,0.00000
2009,12,3,301.33138,28.181383150033753,0.10337,0.00000
2009,12,8,301.16140,28.011397454792586,0.10090,0.00000
2009,12,13,301.23780,28.087803678247553,0.10211,0.00000
2009,12,18,301.14065,27.990645709541127,0.10132,0.00000
2009,12,23,301.08371,27.933710884510504,0.10254,0.00000
2009,12,28,300.94385,27.793849472984164,0.10573,0.00000
2010,1,3,300.76942,27.6194153197668,0.10197,0.00000
2010,1,8,300.70634,27.556338164858744,0.10456,0.00000
2010,1,13,300.70689,27.556886761327405,0.10101,0.00000
2010,1,18,300.75248,27.602483725971013,0.10178,0.00000
2010,1,23,300.66914,27.519137098410965,0.10163,0.00000
2010,1,28,300.79964,27.6496372504306,0.10130,0.00000
2010,2,3,300.84057,27.69057064934259,0.10213,0.00000
2010,2,8,300.82923,27.679233177719652,0.10396,0.00000
2010,2,13,300.81848,27.66848084803513,0.10206,0.00000
2010,2,18,300.79259,27.64258670719869,0.10475,0.00000
2010,2,23,301.03237,27.882365069801665,0.10124,0.00000
2010,2,27,300.95349,27.803493719094377,0.10187,0.00000
2010,3,3,301.18293,28.03292825742699,0.12057,0.00000
2010,3,8,301.22504,28.07504071462455,0.12013,0.00000
2010,3,13,301.31575,28.165747809898733,0.12263,0.00000
2010,3,18,301.49529,28.345285917990054,0.12122,0.00000
2010,3,23,301.99435,28.844353451740005,0.12021,0.00000
2010,3,28,302.03446,28.88445636610345,0.12080,0.00000
2010,4,3,302.13442,28.984420576319394,0.12106,0.00000
2010,4,8,302.43246,29.282455920026734,0.12249,0.00000
2010,4,13,302.82430,29.674300285297704,0.12058,0.00000
2010,4,18,303.02889,29.87888514903227,0.12141,0.00000
2010,4,23,303.16322,30.0132161026915,0.12098,0.00000
2010,4,28,303.77591,30.625905460706576,0.12066,0.00000
2010,5,3,303.92503,30.77502816532666,0.12104,0.00000
2010,5,8,303.50003,30.350030389558412,0.12231,0.00000
2010,5,13,303.83087,30.680872526055737,0.12108,0.00000
2010,5,18,303.84396,30.693964561397877,0.13330,0.00000
2010,5,23,303.38097,30.230965285836817,0.13750,0.00000
2010,5,28,304.24582,31.095816168178544,0.12305,0.00000
2010,6,3,304.19108,31.041080805432046,0.20592,0.00000
2010,6,8,303.84246,30.692456575556093,0.22918,0.00000
2010,6,13,303.52690,30.376896963214847,0.40683,0.00000
2010,6,18,302.85076,29.700761504848458,0.32766,0.00000
2010,6,23,302.63309,29.483086407449775,0.31731,0.00000
2010,6,28,302.14910,28.999103146487244,0.26901,0.00000
2010,7,3,301.94467,28.794674291256968,0.42234,0.00000
2010,7,8,301.99121,28.841211272692817,0.25115,0.00000
2010,7,13,302.29019,29.140186900617266,0.33345,0.00000
2010,7,18,302.12616,28.97616484918177,0.51877,0.00000
2010,7,23,301.47364,28.323642365873866,0.46866,0.00000
2010,7,28,300.95822,27.808220292124076,0.36157,0.00000
2010,8,3,300.47260,27.322604465147947,0.38153,0.00000
2010,8,8,301.02169,27.87168621831455,0.23786,0.00000
2010,8,13,301.23544,28.085442621991717,0.39284,0.00000
2010,8,18,301.05293,27.90292825804761,0.48599,0.00000
2010,8,23,301.01202,27.862015128673818,0.37153,0.00000
2010,8,28,301.01960,27.86960404737073,0.37893,0.00000
2010,9,3,300.83471,27.68471401468304,0.14906,0.00000
2010,9,8,300.97798,27.827979497063268,0.16305,0.00000
2010,9,13,301.03217,27.882167732754738,0.12152,0.00000
2010,9,18,301.28470,28.134696850549403,0.13312,0.00000
2010,9,23,301.86565,28.715650558264485,0.11266,0.00000
2010,9,28,302.18112,29.031117251069816,0.11692,0.00000
2010,10,3,302.43430,29.284297441213482,0.12093,0.00000
2010,10,8,302.46693,29.316933036353134,0.13181,0.00000
2010,10,13,302.45519,29.30518733727388,0.11555,0.00000
2010,10,18,302.15090,29.00089516675547,0.14780,0.00000
2010,10,23,301.93902,28.789020432149186,0.11089,0.00000
2010,10,28,301.94605,28.79604919778842,0.10894,0.00000
2010,11,3,302.01803,28.86803253601596,0.10945,0.00000
2010,11,8,302.06186,28.911857537805076,0.11972,0.00000
2010,11,13,302.21966,29.069658956807075,0.11030,0.00000
2010,11,18,302.16232,29.012318572431298,0.11736,0.00000
2010,11,23,301.92985,28.779849942451506,0.11368,0.00000
2010,11,28,301.73522,28.58522426089968,0.10873,0.00000
2010,12,3,301.74959,28.59959427248839,0.10229,0.00000
2010,12,8,301.34229,28.192288111635378,0.10184,0.00000
2010,12,13,300.86762,27.71762084447346,0.10286,0.00000
2010,12,18,300.61851,27.468511773175862,0.10152,0.00000
2010,12,23,300.41875,27.268746411768348,0.10239,0.00000
2010,12,28,300.41180,27.261804616073903,0.10211,0.00000
2011,1,3,300.14695,26.99694875194257,0.10291,0.00000
2011,1,8,300.06359,26.913594360522268,0.10149,0.00000
2011,1,13,300.01470,26.86469986338375,0.10217,0.00000
2011,1,18,299.93692,26.78691639502631,0.10144,0.00000
2011,1,23,300.05824,26.908244601008164,0.10231,0.00000
2011,1,28,300.03310,26.883097757784924,0.10193,0.00000
2011,2,3,300.25285,27.10285120389466,0.10110,0.00000
2011,2,8,300.30366,27.153656443663692,0.10227,0.00000
2011,2,13,300.45786,27.307857537744894,0.10145,0.00000
2011,2,18,300.43827,27.28827189349522,0.10171,0.00000
2011,2,23,300.41975,27.269751833850194,0.10114,0.00000
2011,2,27,300.46725,27.317253164204146,0.10097,0.00000
2011,3,3,300.69937,27.549371264426327,0.12041,0.00000
2011,3,8,300.86239,27.71239337160506,0.12055,0.00000
2011,3,13,300.95302,27.803020097730382,0.12103,0.00000
2011,3,18,301.35313,28.20313203026285,0.12073,0.00000
2011,3,23,301.69347,28.543471100118722,0.12136,0.00000
2011,3,28,301.59696,28.446960996183805,0.12149,0.00000
2011,4,3,301.51979,28.369787763714612,0.12338,0.00000
2011,4,8,301.87971,28.729712806423493,0.12517,0.00000
2011,4,13,302.05592,28.905923026962228,0.12623,0.00000
2011,4,18,302.35410,29.204096400676974,0.12628,0.00000
2011,4,23,302.67204,29.522040515651156,0.12583,0.00000
2011,4,28,302.17506,29.02505979088562,0.12508,0.00000
2011,5,3,302.37278,29.222776031817205,0.12323,0.00000
2011,5,8,302.23848,29.088484487439302,0.12297,0.00000
2011,5,13,302.68574,29.53574364015259,0.12183,0.00000
2011,5,18,302.84181,29.69181188688725,0.12361,0.00000
2011,5,23,303.16609,30.01609381910839,0.12473,0.00000
2011,5,28,303.89035,30.74034550327059,0.13311,0.00000
2011,6,3,303.91391,30.763913830836145,0.33672,0.00000
2011,6,8,303.24067,30.09066701423933,0.44300,0.00000
2011,6,13,302.18119,29.03118577893474,0.27187,0.00000
2011,6,18,302.03147,28.881466213506428,0.33635,0.00000
2011,6,23,301.79617,28.646169276997796,0.30671,0.00000
2011,6,28,301.97860,28.828599262231137,0.40395,0.00000
2011,7,3,301.98285,28.832849688407748,0.48268,0.00000
2011,7,8,302.03195,28.88195466348452,0.35745,0.00000
2011,7,13,301.73465,28.584648776280233,0.44133,0.00000
2011,7,18,301.65314,28.503142013611978,0.51571,0.00000
2011,7,23,301.04873,27.898731259302224,0.37497,0.00000
2011,7,28,301.04954,27.89954297588781,0.42242,0.00000
2011,8,3,301.12142,27.97141974469281,0.48419,0.00000
2011,8,8,300.74055,27.590546029470886,0.42121,0.00000
2011,8,13,300.54865,27.39864576420615,0.35464,0.00000
2011,8,18,300.73752,27.587515434879606,0.40289,0.00000
2011,8,23,300.93033,27.78032513198127,0.34005,0.00000
2011,8,28,300.84442,27.694415716192452,0.33625,0.00000
2011,9,3,300.55631,27.406307183135084,0.18171,0.00000
2011,9,8,300.69453,27.544532533290067,0.15911,0.00000
2011,9,13,300.58406,27.434064761145805,0.15634,0.00000
2011,9,18,300.95687,27.806874564055477,0.14433,0.00000
2011,9,23,301.26909,28.119086266088743,0.11568,0.00000
2011,9,28,301.94149,28.791492746042024,0.11434,0.00000
2011,10,3,302.24259,29.092593251250435,0.11097,0.00000
2011,10,8,301.85324,28.70324177500362,0.11111,0.00000
2011,10,13,302.13248,28.982477534837585,0.12104,0.00000
2011,10,18,302.69760,29.547602994674776,0.11168,0.00000
2011,10,23,302.55249,29.402485490957417,0.10940,0.00000
2011,10,28,302.27821,29.128207305534374,0.11638,0.00000
2011,11,3,302.32228,29.17228123091553,0.11008,0.00000
2011,11,8,302.38954,29.239542628974732,0.10906,0.00000
2011,11,13,302.23546,29.085461613226244,0.10945,0.00000
2011,11,18,302.08049,28.930486792228862,0.10925,0.00000
2011,11,23,301.73239,28.582391332627367,0.11106,0.00000
2011,11,28,301.45929,28.309289955552742,0.15308,0.00000
2011,12,3,301.42391,28.27391081374776,0.10281,0.00000
2011,12,8,301.42913,28.27913071935086,0.10184,0.00000
2011,12,13,301.24330,28.093301080866695,0.10216,0.00000
2011,12,18,301.09399,27.94398524936878,0.10134,0.00000
2011,12,23,300.98807,27.838068195938547,0.10180,0.00000
2011,12,28,300.80636,27.656357949203425,0.10173,0.00000
2012,1,3,300.56528,27.41528012310482,0.10245,0.00000
2012,1,8,300.54167,27.391672980353746,0.10122,0.00000
2012,1,13,300.27500,27.12500260613598,0.10209,0.00000
2012,1,18,300.21910,27.069097449136677,0.10171,0.00000
2012,1,23,300.17115,27.021150683212113,0.10233,0.00000
2012,1,28,300.04111,26.891106686675926,0.10198,0.00000
2012,2,3,300.02029,26.87029130823123,0.10141,0.00000
2012,2,8,299.88589,26.735890242648793,0.10255,0.00000
2012,2,13,299.76852,26.618515744557612,0.10171,0.00000
2012,2,18,299.84688,26.696878964048835,0.10153,0.00000
2012,2,23,299.81675,26.66675041202916,0.10272,0.00000
2012,2,27,300.08667,26.93667018221356,0.10161,0.00000
2012,3,3,300.01934,26.869343837839608,0.12039,0.00000
2012,3,8,300.06510,26.915102433682137,0.12119,0.00000
2012,3,13,299.89411,26.744108020194858,0.12094,0.00000
2012,3,18,300.27962,27.12961612612736,0.12224,0.00000
2012,3,23,300.01757,26.867565741131273,0.12604,0.00000
2012,3,28,300.72395,27.573952157548547,0.12659,0.00000
2012,4,3,301.23358,28.083583151101095,0.12693,0.00000
2012,4,8,301.61308,28.463077830581085,0.12730,0.00000
2012,4,13,301.85907,28.70907254715587,0.12665,0.00000
2012,4,18,301.82938,28.67937907470241,0.13164,0.00000
2012,4,23,301.58822,28.43821601057516,0.13454,0.00000
2012,4,28,301.58542,28.43542155116205,0.13818,0.00000
2012,5,3,301.81684,28.666842390093905,0.13288,0.00000
2012,5,8,302.26673,29.116728832359968,0.12840,0.00000
2012,5,13,302.55299,29.402987949715055,0.12441,0.00000
2012,5,18,302.59587,29.445871330941543,0.12061,0.00000
2012,5,23,302.45608,29.306075027389227,0.12083,0.00000
2012,5,28,302.60825,29.45824891461575,0.12234,0.00000
2012,6,3,303.07993,29.92992523347334,0.21322,0.00000
2012,6,8,302.61614,29.466141319688575,0.21875,0.00000
2012,6,13,302.19382,29.043818424235667,0.25995,0.00000
2012,6,18,302.05415,28.904148626444623,0.33148,0.00000
2012,6,23,301.92108,28.771076696749162,0.24124,0.00000
2012,6,28,302.03629,28.886294509444213,0.35597,0.00000
2012,7,3,301.66952,28.519523246752556,0.44385,0.00000
2012,7,8,301.28317,28.133170156385745,0.40334,0.00000
2012,7,13,301.22280,28.072803454168877,0.27940,0.00000
2012,7,18,301.13618,27.986175023236683,0.41958,0.00000
2012,7,23,301.12162,27.97161866016023,0.39377,0.00000
2012,7,28,301.10950,27.95949591699855,0.37485,0.00000
2012,8,3,300.77186,27.621861131988965,0.35231,0.00000
2012,8,8,300.51596,27.36596395080403,0.29032,0.00000
2012,8,13,300.75224,27.602240633697306,0.30653,0.00000
2012,8,18,300.63574,27.485744736155482,0.26902,0.00000
2012,8,23,301.19799,28.047994446575274,0.25513,0.00000
2012,8,28,301.08807,27.93806554168623,0.41877,0.00000
2012,9,3,300.86368,27.713675830676948,0.22328,0.00000
2012,9,8,300.79776,27.647759893869647,0.15493,0.00000
2012,9,13,300.77238,27.622376458464203,0.13081,0.00000
2012,9,18,300.99822,27.84821676275385,0.11622,0.00000
2012,9,23,301.68478,28.534780269173552,0.11494,0.00000
2012,9,28,301.61181,28.46180534517083,0.12051,0.00000
2012,10,3,301.39726,28.24726017510784,0.16194,0.00000
2012,10,8,301.75177,28.601769945945534,0.11170,0.00000
2012,10,13,301.92736,28.777356835705405,0.10966,0.00000
2012,10,18,301.98569,28.83569426981694,0.10903,0.00000
2012,10,23,302.15301,29.003012128451758,0.11958,0.00000
2012,10,28,302.08497,28.934966342634823,0.11872,0.00000
2012,11,3,302.13554,28.98554020944374,0.11448,0.00000
2012,11,8,302.06658,28.916581153943753,0.10836,0.00000
2012,11,13,301.76761,28.61761162311177,0.10889,0.00000
2012,11,18,301.56049,28.410492472250098,0.10836,0.00000
2012,11,23,301.49747,28.347466439444304,0.10856,0.00000
2012,11,28,301.38091,28.23091436226099,0.10942,0.00000
2012,12,3,301.30434,28.154338556272364,0.10158,0.00000
2012,12,8,301.56649,28.416486444779366,0.10216,0.00000
2012,12,13,301.38415,28.2341506585542,0.10124,0.00000
2012,12,18,301.21999,28.06998550041385,0.10143,0.00000
2012,12,23,301.08191,27.931905448724876,0.10153,0.00000
2012,12,28,300.88734,27.73733736122921,0.10168,0.00000
2013,1,3,300.65734,27.507336654617518,0.10116,0.00000
2013,1,8,300.59123,27.441233502013574,0.10136,0.00000
2013,1,13,300.49153,27.34152961885019,0.10098,0.00000
2013,1,18,300.44778,27.297779217982338,0.10082,0.00000
2013,1,23,300.40436,27.254359131302806,0.10102,0.00000
2013,1,28,300.38494,27.234937850684616,0.10087,0.00000
2013,2,3,300.27845,27.128449262715947,0.10176,0.00000
2013,2,8,300.24777,27.097766632135972,0.10168,0.00000
2013,2,13,300.68229,27.53229364705112,0.10111,0.00000
2013,2,18,300.73532,27.585317971776192,0.10114,0.00000
2013,2,23,300.69366,27.54366066301185,0.10148,0.00000
2013,2,27,300.57501,27.425008501168634,0.10085,0.00000
2013,3,3,300.67906,27.529059536653847,0.12002,0.00000
2013,3,8,301.45136,28.301362251187697,0.12058,0.00000
2013,3,13,301.49146,28.341459320514105,0.12081,0.00000
2013,3,18,301.54972,28.399724858885065,0.12076,0.00000
2013,3,23,301.48486,28.334858620946136,0.12107,0.00000
2013,3,28,301.52199,28.37198974646526,0.12159,0.00000
2013,4,3,301.51668,28.366682961577396,0.12441,0.00000
2013,4,8,301.72434,28.574344926475703,0.12626,0.00000
2013,4,13,301.68324,28.53324432668711,0.12702,0.00000
2013,4,18,301.65702,28.507018552615875,0.12700,0.00000
2013,4,23,302.11646,28.96646133055964,0.12695,0.00000
2013,4,28,302.31529,29.16528621790195,0.12653,0.00000
2013,5,3,302.47050,29.32049991219401,0.13026,0.00000
2013,5,8,302.49433,29.34432985088148,0.12825,0.00000
2013,5,13,302.57137,29.421368997546324,0.12837,0.00000
2013,5,18,303.16466,30.01465812174473,0.12911,0.00000
2013,5,23,303.32585,30.1758517416028,0.12684,0.00000
2013,5,28,303.92425,30.774247207786743,0.14292,0.00000
2013,6,3,303.49144,30.341439381717066,0.23799,0.00000
2013,6,8,302.96573,29.81572958645353,0.49770,0.00000
2013,6,13,302.28728,29.137279416731246,0.50533,0.00000
2013,6,18,301.73538,28.58537863249734,0.34912,0.00000
2013,6,23,301.58268,28.43267840424869,0.27828,0.00000
2013,6,28,301.53280,28.382804540768063,0.23845,0.00000
2013,7,3,301.18404,28.0340402634327,0.36359,0.00000
2013,7,8,301.22540,28.075397935302703,0.36316,0.00000
2013,7,13,300.82767,27.67767314267428,0.36690,0.00000
2013,7,18,300.78383,27.63382976607153,0.51028,0.00000
2013,7,23,300.45064,27.300636832664622,0.44076,0.00000
2013,7,28,299.96216,26.81215689905116,0.48132,0.00000
2013,8,3,299.58474,26.434742041249933,0.27430,0.00000
2013,8,8,300.07074,26.920735416539912,0.24362,0.00000
2013,8,13,299.98900,26.838995030610363,0.23329,0.00000
2013,8,18,300.11756,26.967562020033142,0.26814,0.00000
2013,8,23,300.40839,27.258390887340227,0.22097,0.00000
2013,8,28,300.46413,27.314126840611834,0.22723,0.00000
2013,9,3,301.04289,27.892890675250044,0.12338,0.00000
2013,9,8,301.23996,28.08995928388964,0.14909,0.00000
2013,9,13,301.33278,28.182783690172755,0.22099,0.00000
2013,9,18,301.20377,28.05376803000189,0.18631,0.00000
2013,9,23,301.21443,28.064431673400463,0.12982,0.00000
2013,9,28,301.03740,27.88739915058096,0.11191,0.00000
2013,10,3,300.97515,27.825147231006554,0.14287,0.00000
2013,10,8,301.52519,28.37519222160722,0.10976,0.00000
2013,10,13,301.93130,28.78130482719331,0.10896,0.00000
2013,10,18,302.01721,28.867213136848022,0.10936,0.00000
2013,10,23,302.12554,28.975542569562208,0.11699,0.00000
2013,10,28,302.57161,29.421611237365596,0.10930,0.00000
2013,11,3,302.40361,29.253606042743797,0.10858,0.00000
2013,11,8,302.23108,29.081081012685786,0.10909,0.00000
2013,11,13,301.93741,28.787412818414055,0.10843,0.00000
2013,11,18,301.77597,28.625965584981316,0.10838,0.00000
2013,11,23,301.62481,28.47480685166431,0.10838,0.00000
2013,11,28,301.51438,28.36438117368965,0.10901,0.00000
2013,12,3,301.58652,28.43651584101997,0.10095,0.00000
2013,12,8,301.36733,28.217333433320846,0.10178,0.00000
2013,12,13,300.99982,27.84981755657236,0.10065,0.00000
2013,12,18,300.69406,27.544057921842068,0.10111,0.00000
2013,12,23,300.62269,27.47268758693542,0.10151,0.00000
2013,12,28,300.40952,27.259518407051928,0.10146,0.00000
2014,1,3,300.15136,27.001361810501407,0.10131,0.00000
2014,1,8,300.14426,26.99426010395075,0.10133,0.00000
2014,1,13,299.90737,26.757373506283102,0.10379,0.00000
2014,1,18,299.95038,26.80037658949152,0.10161,0.00000
2014,1,23,299.91365,26.76364808520526,0.10485,0.00000
2014,1,28,300.01988,26.869883181695343,0.10108,0.00000
2014,2,3,300.28729,27.137288530989338,0.10135,0.00000
2014,2,8,300.24006,27.090060791166366,0.10156,0.00000
2014,2,13,300.22770,27.07770413648217,0.10132,0.00000
2014,2,18,300.18453,27.03453361288939,0.10127,0.00000
2014,2,23,300.36028,27.210283254747537,0.10100,0.00000
2014,2,27,300.40460,27.254599562946225,0.10180,0.00000
2014,3,3,300.26970,27.119704788357183,0.12019,0.00000
2014,3,8,300.66358,27.5135810528555,0.12074,0.00000
2014,3,13,300.90814,27.758141007491645,0.12037,0.00000
2014,3,18,301.05238,27.90238344437728,0.12073,0.00000
2014,3,23,301.25962,28.109620331508097,0.12023,0.00000
2014,3,28,301.26553,28.11552795556122,0.12053,0.00000
2014,4,3,301.35431,28.204310131944396,0.12151,0.00000
2014,4,8,301.62059,28.47059228221832,0.12223,0.00000
2014,4,13,301.98732,28.837323586740865,0.12356,0.00000
2014,4,18,302.07811,28.928105095147487,0.12535,0.00000
2014,4,23,302.40431,29.25430944806186,0.12553,0.00000
2014,4,28,302.76163,29.611632732996952,0.12638,0.00000
2014,5,3,302.86722,29.717215555735834,0.12636,0.00000
2014,5,8,303.01363,29.86363024577838,0.12671,0.00000
2014,5,13,303.41995,30.26994699743807,0.12587,0.00000
2014,5,18,303.41951,30.269514599735146,0.12905,0.00000
2014,5,23,303.44183,30.29183136919164,0.12938,0.00000
2014,5,28,303.47143,30.32143276331044,0.12660,0.00000
2014,6,3,303.76288,30.612877521334156,0.21155,0.00000
2014,6,8,303.98019,30.830193082355834,0.21220,0.00000
2014,6,13,302.35777,29.207772200863985,0.20672,0.00000
2014,6,18,301.89634,28.74633540821634,0.25777,0.00000
2014,6,23,301.89896,28.74895566573838,0.20895,0.00000
2014,6,28,302.44605,29.296049840254625,0.20913,0.00000
2014,7,3,302.73170,29.581695594869245,0.25070,0.00000
2014,7,8,302.23751,29.087506352288813,0.35073,0.00000
2014,7,13,301.77938,28.62937618019413,0.49520,0.00000
2014,7,18,301.42332,28.2733198614809,0.41639,0.00000
2014,7,23,301.20719,28.057194936027543,0.29747,0.00000
2014,7,28,300.58735,27.43735334944057,0.37269,0.00000
2014,8,3,300.26752,27.117515827549653,0.45437,0.00000
2014,8,8,300.42115,27.271146250042932,0.24008,0.00000
2014,8,13,300.37129,27.221291185378107,0.30224,0.00000
2014,8,18,300.61718,27.467178339901636,0.26833,0.00000
2014,8,23,300.99477,27.844773059178806,0.38993,0.00000
2014,8,28,300.99508,27.845079563493414,0.44821,0.00000
2014,9,3,300.61898,27.468984714091675,0.13407,0.00000
2014,9,8,300.50695,27.35695009388519,0.16385,0.00000
2014,9,13,300.86182,27.711815207606776,0.11300,0.00000
2014,9,18,301.20746,28.057459505527845,0.11118,0.00000
2014,9,23,301.51555,28.36555027510491,0.11774,0.00000
2014,9,28,301.65183,28.50182807772967,0.11140,0.00000
2014,10,3,302.31995,29.169945922867782,0.10983,0.00000
2014,10,8,302.41406,29.26406490131245,0.10904,0.00000
2014,10,13,302.30164,29.15164008147184,0.11115,0.00000
2014,10,18,302.81340,29.66340275051101,0.10974,0.00000
2014,10,23,302.79476,29.644756768580123,0.19691,0.00000
2014,10,28,302.14826,28.998264420717987,0.12967,0.00000
2014,11,3,302.04634,28.896344620144077,0.11483,0.00000
2014,11,8,301.82844,28.678435238810494,0.11388,0.00000
2014,11,13,302.00537,28.855369740682193,0.11208,0.00000
2014,11,18,301.98482,28.834821543707278,0.10976,0.00000
2014,11,23,301.89212,28.742122988132905,0.10860,0.00000
2014,11,28,301.78763,28.637632350468778,0.10867,0.00000
2014,12,3,301.73422,28.584221697998373,0.10115,0.00000
2014,12,8,301.61036,28.46036159418344,0.10146,0.00000
2014,12,13,301.47499,28.324989949882422,0.10609,0.00000
2014,12,18,301.11750,27.96749736450272,0.10197,0.00000
2014,12,23,300.89291,27.74290521369386,0.10250,0.00000
